frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,frame.len
1781430083.871337795,100.75.21.72,100.65.202.109,22,54583,52,108
1781430083.903815478,192.168.1.132,192.168.1.12,22,53798,92,148
1781430083.945793023,192.168.1.12,192.168.1.132,53798,22,0,62
1781430083.963458366,192.168.1.12,192.168.1.132,53798,22,100,156
1781430083.979257790,192.168.1.132,192.168.1.12,22,53798,100,156
1781430084.022802118,192.168.1.12,192.168.1.132,53798,22,0,62
1781430084.050975288,100.65.202.109,100.75.21.72,54583,22,0,56
1781430084.451356443,192.168.1.12,192.168.1.132,53798,22,100,156
1781430084.473202532,192.168.1.132,192.168.1.12,22,53798,124,180
1781430084.496796233,192.168.1.12,192.168.1.132,53798,22,124,180
1781430084.500644050,192.168.1.132,192.168.1.12,22,53798,100,156
1781430084.519531252,192.168.1.132,192.168.1.12,22,53798,156,212
1781430084.521938832,192.168.1.12,192.168.1.132,53798,22,0,62
1781430084.530466422,192.168.1.12,192.168.1.132,53798,22,100,156
1781430084.550083292,192.168.1.132,192.168.1.12,22,53798,116,172
1781430084.555098268,192.168.1.12,192.168.1.132,53798,22,100,156
1781430084.557090906,192.168.1.12,192.168.1.132,53798,22,92,148
1781430084.558077414,192.168.1.132,192.168.1.12,22,53798,0,56
1781430084.583197339,192.168.1.132,192.168.1.12,22,53798,100,156
1781430084.625015314,192.168.1.12,192.168.1.132,53798,22,0,62
1781430084.628999361,192.168.1.132,192.168.1.12,22,53798,164,220
1781430084.665058001,192.168.1.12,192.168.1.132,53798,22,84,140
1781430084.682721435,192.168.1.12,192.168.1.132,53798,22,84,140
1781430084.683686670,192.168.1.132,192.168.1.12,22,53798,0,56
1781430085.090022724,192.168.1.132,192.168.1.12,22,53798,100,156
1781430085.140644251,192.168.1.12,192.168.1.132,53798,22,0,62
1781430085.150362521,192.168.1.12,192.168.1.132,53798,22,92,148
1781430085.161951579,192.168.1.132,192.168.1.12,22,53798,100,156
1781430085.212347506,192.168.1.12,192.168.1.132,53798,22,0,62
1781430085.806575973,192.168.1.132,192.168.1.12,22,53798,92,148
1781430085.848001102,192.168.1.12,192.168.1.132,53798,22,0,62
1781430085.861529679,192.168.1.12,192.168.1.132,53798,22,92,148
1781430085.872343276,192.168.1.132,192.168.1.12,22,53798,100,156
1781430085.892227995,192.168.1.132,192.168.1.12,22,53798,92,148
1781430085.896142811,192.168.1.12,192.168.1.132,53798,22,0,62
1781430085.901380732,192.168.1.12,192.168.1.132,53798,22,92,148
1781430085.919521898,192.168.1.132,192.168.1.12,22,53798,100,156
1781430085.960621972,192.168.1.12,192.168.1.132,53798,22,0,62
1781430086.327161220,192.168.1.132,192.168.1.12,22,53798,92,148
1781430086.368736007,192.168.1.12,192.168.1.132,53798,22,0,62
1781430086.382899741,192.168.1.12,192.168.1.132,53798,22,100,156
1781430086.391919019,192.168.1.132,192.168.1.12,22,53798,100,156
1781430086.435099815,192.168.1.12,192.168.1.132,53798,22,0,62
1781430086.546651275,192.168.1.132,192.168.1.12,22,53798,92,148
1781430086.588074330,192.168.1.12,192.168.1.132,53798,22,0,62
1781430086.836714549,192.168.1.12,192.168.1.132,53798,22,92,148
1781430086.851043990,192.168.1.132,192.168.1.12,22,53798,100,156
1781430086.864130608,192.168.1.132,192.168.1.12,22,53798,92,148
1781430086.865384462,192.168.1.12,192.168.1.132,53798,22,0,62
1781430086.919883578,192.168.1.12,192.168.1.132,53798,22,92,148
1781430086.929332098,192.168.1.132,192.168.1.12,22,53798,100,156
1781430086.970432472,192.168.1.12,192.168.1.132,53798,22,0,62
1781430087.377574300,192.168.1.132,192.168.1.12,22,53798,92,148
1781430087.419536375,192.168.1.12,192.168.1.132,53798,22,0,62
1781430087.434441798,192.168.1.12,192.168.1.132,53798,22,92,148
1781430087.441989811,192.168.1.132,192.168.1.12,22,53798,100,156
1781430087.484159683,192.168.1.12,192.168.1.132,53798,22,0,62
1781430087.834680932,192.168.1.12,192.168.1.132,53798,22,92,148
1781430087.840330004,192.168.1.132,192.168.1.12,22,53798,100,156
1781430087.882861149,192.168.1.12,192.168.1.132,53798,22,0,62
1781430087.908140528,100.88.89.12,100.75.21.72,52349,22,148,204
1781430087.956768900,100.75.21.72,100.88.89.12,22,52349,0,56
1781430088.051680257,192.168.1.132,192.168.1.12,22,53798,92,148
1781430088.095457303,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.109983895,192.168.1.12,192.168.1.132,53798,22,92,148
1781430088.160616357,192.168.1.132,192.168.1.12,22,53798,0,56
1781430088.174260374,192.168.1.132,192.168.1.12,22,53798,100,156
1781430088.216790391,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.412170229,100.75.21.72,100.88.89.12,22,52349,28,84
1781430088.533078572,100.88.89.12,100.75.21.72,52349,22,112,168
1781430088.533147497,100.75.21.72,100.88.89.12,22,52349,0,56
1781430088.662042251,192.168.1.132,192.168.1.12,22,53798,92,148
1781430088.702073733,192.168.1.132,192.168.1.12,22,53798,92,148
1781430088.705705176,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.720659924,192.168.1.12,192.168.1.132,53798,22,92,148
1781430088.721019267,192.168.1.132,192.168.1.12,22,53798,0,56
1781430088.737106166,192.168.1.132,192.168.1.12,22,53798,100,156
1781430088.780488590,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.888074403,192.168.1.132,192.168.1.12,22,53798,116,172
1781430088.939971022,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.950256883,192.168.1.12,192.168.1.132,53798,22,100,156
1781430088.971255140,192.168.1.132,192.168.1.12,22,53798,92,148
1781430088.972501594,192.168.1.132,192.168.1.12,22,53798,100,156
1781430088.977591818,192.168.1.12,192.168.1.132,53798,22,0,62
1781430088.984854081,192.168.1.12,192.168.1.132,53798,22,92,148
1781430089.025513377,192.168.1.132,192.168.1.12,22,53798,100,156
1781430089.073796661,192.168.1.12,192.168.1.132,53798,22,0,62
1781430089.157916932,192.168.1.132,192.168.1.12,22,53798,92,148
1781430089.211517305,192.168.1.12,192.168.1.132,53798,22,0,62
1781430089.217917345,192.168.1.12,192.168.1.132,53798,22,100,156
1781430089.223046805,192.168.1.132,192.168.1.12,22,53798,100,156
1781430089.266770924,192.168.1.12,192.168.1.132,53798,22,0,62
1781430089.667022370,192.168.1.12,192.168.1.132,53798,22,84,140
1781430089.670772146,192.168.1.132,192.168.1.12,22,53798,92,148
1781430089.686242294,192.168.1.12,192.168.1.132,53798,22,84,140
1781430089.731934327,192.168.1.12,192.168.1.132,53798,22,92,148
1781430089.732004496,192.168.1.132,192.168.1.12,22,53798,0,56
1781430089.739193478,192.168.1.132,192.168.1.12,22,53798,92,148
1781430089.752456410,192.168.1.12,192.168.1.132,53798,22,92,148
1781430089.756460078,192.168.1.132,192.168.1.12,22,53798,100,156
1781430089.771362991,100.75.21.72,100.88.89.12,22,52349,628,684
1781430089.802237952,192.168.1.12,192.168.1.132,53798,22,0,62
1781430089.806313878,192.168.1.132,192.168.1.12,22,53798,100,156
1781430089.847889402,192.168.1.12,192.168.1.132,53798,22,0,62
1781430089.961148609,100.88.89.12,100.75.21.72,52349,22,0,56
1781430089.961238062,100.75.21.72,100.88.89.12,22,52349,44,100
1781430090.084130642,100.88.89.12,100.75.21.72,52349,22,136,192
1781430090.084296873,100.75.21.72,100.88.89.12,22,52349,0,56
1781430090.120068050,100.75.21.72,100.88.89.12,22,52349,108,164
1781430090.121073270,100.75.21.72,100.88.89.12,22,52349,748,804
1781430090.205085260,192.168.1.132,192.168.1.12,22,53798,92,148
1781430090.251246664,192.168.1.12,192.168.1.132,53798,22,0,62
1781430090.264719808,192.168.1.12,192.168.1.132,53798,22,100,156
1781430090.265660718,100.88.89.12,100.75.21.72,52349,22,0,56
1781430090.285084505,192.168.1.132,192.168.1.12,22,53798,100,156
1781430090.327848005,192.168.1.12,192.168.1.132,53798,22,0,62
1781430090.429545007,100.75.21.72,100.88.89.12,22,52349,116,172
1781430090.446001002,100.65.202.109,100.75.21.72,54583,22,84,140
1781430090.490976938,100.75.21.72,100.65.202.109,22,54583,0,56
1781430090.591846618,100.88.89.12,100.75.21.72,52349,22,0,56
1781430090.705591727,192.168.1.132,192.168.1.12,22,53798,92,148
1781430090.747877590,192.168.1.12,192.168.1.132,53798,22,0,62
1781430090.762532186,192.168.1.12,192.168.1.132,53798,22,92,148
1781430090.772811732,192.168.1.132,192.168.1.12,22,53798,100,156
1781430090.817138892,192.168.1.12,192.168.1.132,53798,22,0,62
1781430091.415269962,192.168.1.132,192.168.1.12,22,53798,92,148
1781430091.457877091,192.168.1.12,192.168.1.132,53798,22,0,62
1781430091.474002508,192.168.1.12,192.168.1.132,53798,22,92,148
1781430091.484153040,192.168.1.132,192.168.1.12,22,53798,100,156
1781430091.529186494,192.168.1.12,192.168.1.132,53798,22,0,62
1781430091.552822062,192.168.1.132,192.168.1.12,22,53798,84,140
1781430091.593794025,192.168.1.12,192.168.1.132,53798,22,0,62
1781430091.982080065,100.88.89.12,100.75.21.72,52349,22,60,116
1781430091.982136351,100.88.89.12,100.75.21.72,52349,22,0,56
1781430092.135423882,192.168.1.132,192.168.1.12,22,53798,100,156
1781430092.192336895,192.168.1.12,192.168.1.132,53798,22,0,62
1781430092.203291252,192.168.1.12,192.168.1.132,53798,22,92,148
1781430092.225405227,192.168.1.132,192.168.1.12,22,53798,100,156
1781430092.268562397,192.168.1.12,192.168.1.132,53798,22,0,62
1781430092.624843403,192.168.1.132,192.168.1.12,22,53798,92,148
1781430092.667471987,192.168.1.12,192.168.1.132,53798,22,0,62
1781430092.681932742,192.168.1.12,192.168.1.132,53798,22,92,148
1781430092.695621800,192.168.1.132,192.168.1.12,22,53798,100,156
1781430092.738799864,192.168.1.12,192.168.1.132,53798,22,0,62
1781430092.907298969,192.168.1.132,192.168.1.12,22,53798,108,164
1781430092.951834215,192.168.1.12,192.168.1.132,53798,22,0,62
1781430092.967347971,192.168.1.12,192.168.1.132,53798,22,108,164
1781430092.988530251,192.168.1.132,192.168.1.12,22,53798,100,156
1781430092.995782765,192.168.1.132,192.168.1.12,22,53798,92,148
1781430093.000219308,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.004794395,192.168.1.12,192.168.1.132,53798,22,92,148
1781430093.020065291,192.168.1.132,192.168.1.12,22,53798,100,156
1781430093.075857260,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.169300021,192.168.1.132,192.168.1.12,22,53798,92,148
1781430093.211472236,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.228626330,192.168.1.12,192.168.1.132,53798,22,100,156
1781430093.267674680,192.168.1.132,192.168.1.12,22,53798,100,156
1781430093.309158677,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.425862029,100.75.21.72,100.65.202.109,22,54583,52,108
1781430093.590183047,100.65.202.109,100.75.21.72,54583,22,0,56
1781430093.654237466,192.168.1.132,192.168.1.12,22,53798,92,148
1781430093.698812023,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.704138683,192.168.1.132,192.168.1.12,22,53798,92,148
1781430093.713489715,192.168.1.12,192.168.1.132,53798,22,92,148
1781430093.729251929,192.168.1.132,192.168.1.12,22,53798,92,148
1781430093.738389838,192.168.1.12,192.168.1.132,53798,22,92,148
1781430093.740385729,192.168.1.132,192.168.1.12,22,53798,100,156
1781430093.787869771,192.168.1.132,192.168.1.12,22,53798,100,156
1781430093.788682344,192.168.1.12,192.168.1.132,53798,22,0,62
1781430093.831084224,192.168.1.12,192.168.1.132,53798,22,0,62
1781430094.175509421,192.168.1.132,192.168.1.12,22,53798,92,148
1781430094.219969486,192.168.1.12,192.168.1.132,53798,22,0,62
1781430094.238029852,192.168.1.12,192.168.1.132,53798,22,100,156
1781430094.247222271,192.168.1.132,192.168.1.12,22,53798,100,156
1781430094.293366133,192.168.1.12,192.168.1.132,53798,22,0,62
1781430094.665179474,192.168.1.12,192.168.1.132,53798,22,84,140
1781430094.681611368,192.168.1.12,192.168.1.132,53798,22,84,140
1781430094.682518428,192.168.1.132,192.168.1.12,22,53798,0,56
1781430094.820922812,192.168.1.132,192.168.1.12,22,53798,92,148
1781430094.862867453,192.168.1.12,192.168.1.132,53798,22,0,62
1781430094.877394066,192.168.1.12,192.168.1.132,53798,22,92,148
1781430094.889587238,192.168.1.132,192.168.1.12,22,53798,100,156
1781430094.937171687,192.168.1.12,192.168.1.132,53798,22,0,62
1781430095.328031521,192.168.1.132,192.168.1.12,22,53798,100,156
1781430095.373229358,192.168.1.12,192.168.1.132,53798,22,0,62
1781430095.388085015,192.168.1.12,192.168.1.132,53798,22,92,148
1781430095.401771880,192.168.1.132,192.168.1.12,22,53798,100,156
1781430095.447851011,192.168.1.12,192.168.1.132,53798,22,0,62
1781430096.315014450,192.168.1.132,192.168.1.12,22,53798,92,148
1781430096.356622864,192.168.1.12,192.168.1.132,53798,22,0,62
1781430096.376986066,192.168.1.12,192.168.1.132,53798,22,92,148
1781430096.386443634,192.168.1.132,192.168.1.12,22,53798,100,156
1781430096.432071715,192.168.1.12,192.168.1.132,53798,22,0,62
1781430096.563376240,192.168.1.132,192.168.1.12,22,53798,84,140
1781430096.605258438,192.168.1.12,192.168.1.132,53798,22,0,62
1781430097.165408038,192.168.1.132,192.168.1.12,22,53798,92,148
1781430097.209012110,192.168.1.12,192.168.1.132,53798,22,0,62
1781430097.222101153,192.168.1.12,192.168.1.132,53798,22,92,148
1781430097.233875533,192.168.1.132,192.168.1.12,22,53798,100,156
1781430097.275723244,192.168.1.12,192.168.1.132,53798,22,0,62
1781430097.726553503,192.168.1.132,192.168.1.12,22,53798,92,148
1781430097.769687782,192.168.1.12,192.168.1.132,53798,22,0,62
1781430097.783603854,192.168.1.12,192.168.1.132,53798,22,92,148
1781430097.808088821,192.168.1.132,192.168.1.12,22,53798,100,156
1781430097.849410890,192.168.1.12,192.168.1.132,53798,22,0,62
1781430098.395849445,192.168.1.132,192.168.1.12,22,53798,92,148
1781430098.409336581,192.168.1.12,192.168.1.132,53798,22,92,148
1781430098.421477083,192.168.1.132,192.168.1.12,22,53798,100,156
1781430098.453663521,192.168.1.12,192.168.1.132,53798,22,92,148
1781430098.463157730,192.168.1.132,192.168.1.12,22,53798,100,156
1781430098.505020280,192.168.1.12,192.168.1.132,53798,22,0,62
1781430098.710943864,192.168.1.132,192.168.1.12,22,53798,84,140
1781430098.752842127,192.168.1.12,192.168.1.132,53798,22,0,62
1781430098.842676554,192.168.1.12,192.168.1.132,53798,22,92,148
1781430098.854828767,192.168.1.132,192.168.1.12,22,53798,100,156
1781430098.896393433,192.168.1.12,192.168.1.132,53798,22,0,62
1781430098.905909955,192.168.1.132,192.168.1.12,22,53798,92,148
1781430098.948455449,192.168.1.12,192.168.1.132,53798,22,0,62
1781430098.966307587,192.168.1.12,192.168.1.132,53798,22,92,148
1781430098.982866999,192.168.1.132,192.168.1.12,22,53798,100,156
1781430099.024737879,192.168.1.12,192.168.1.132,53798,22,0,62
1781430099.403875131,192.168.1.132,192.168.1.12,22,53798,92,148
1781430099.445494041,192.168.1.12,192.168.1.132,53798,22,0,62
1781430099.465843087,192.168.1.12,192.168.1.132,53798,22,92,148
1781430099.481356719,192.168.1.132,192.168.1.12,22,53798,156,212
1781430099.487958745,192.168.1.12,192.168.1.132,53798,22,92,148
1781430099.495528043,192.168.1.132,192.168.1.12,22,53798,100,156
1781430099.539166645,192.168.1.12,192.168.1.132,53798,22,0,62
1781430099.665434103,192.168.1.12,192.168.1.132,53798,22,84,140
1781430099.682965130,192.168.1.12,192.168.1.132,53798,22,84,140
1781430099.683861013,192.168.1.132,192.168.1.12,22,53798,0,56
1781430099.844610392,192.168.1.12,192.168.1.132,53798,22,92,148
1781430099.856159156,192.168.1.132,192.168.1.12,22,53798,100,156
1781430099.897556153,192.168.1.12,192.168.1.132,53798,22,0,62
1781430099.929133773,192.168.1.132,192.168.1.12,22,53798,92,148
1781430099.974736750,192.168.1.12,192.168.1.132,53798,22,0,62
1781430099.984913203,192.168.1.12,192.168.1.132,53798,22,92,148
1781430099.998335347,192.168.1.132,192.168.1.12,22,53798,100,156
1781430100.039361860,192.168.1.12,192.168.1.132,53798,22,0,62
1781430100.430113445,192.168.1.12,192.168.1.132,53798,22,92,148
1781430100.432249542,192.168.1.132,192.168.1.12,22,53798,92,148
1781430100.443973521,192.168.1.132,192.168.1.12,22,53798,100,156
1781430100.452367222,192.168.1.12,192.168.1.132,53798,22,0,62
1781430100.489468310,192.168.1.12,192.168.1.132,53798,22,92,148
1781430100.500076813,192.168.1.132,192.168.1.12,22,53798,100,156
1781430100.541953929,192.168.1.12,192.168.1.132,53798,22,0,62
1781430101.054777670,192.168.1.132,192.168.1.12,22,53798,92,148
1781430101.097335873,192.168.1.12,192.168.1.132,53798,22,0,62
1781430101.114898470,192.168.1.12,192.168.1.132,53798,22,92,148
1781430101.121879489,192.168.1.132,192.168.1.12,22,53798,100,156
1781430101.164311223,192.168.1.12,192.168.1.132,53798,22,0,62
1781430101.563356883,192.168.1.132,192.168.1.12,22,53798,92,148
1781430101.606625114,192.168.1.12,192.168.1.132,53798,22,0,62
1781430101.622815905,192.168.1.132,192.168.1.12,22,53798,92,148
1781430101.670943682,192.168.1.12,192.168.1.132,53798,22,0,62
1781430101.682217165,192.168.1.12,192.168.1.132,53798,22,92,148
1781430101.697567269,192.168.1.132,192.168.1.12,22,53798,100,156
1781430101.740611252,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.205409107,192.168.1.132,192.168.1.12,22,53798,92,148
1781430102.247185130,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.266463804,192.168.1.12,192.168.1.132,53798,22,92,148
1781430102.277436060,192.168.1.132,192.168.1.12,22,53798,100,156
1781430102.319538333,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.456634530,192.168.1.12,192.168.1.132,53798,22,92,148
1781430102.470247045,192.168.1.132,192.168.1.12,22,53798,100,156
1781430102.513019316,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.759127117,192.168.1.132,192.168.1.12,22,53798,92,148
1781430102.800301000,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.816209275,192.168.1.12,192.168.1.132,53798,22,92,148
1781430102.826178587,192.168.1.132,192.168.1.12,22,53798,100,156
1781430102.858936345,192.168.1.12,192.168.1.132,53798,22,92,148
1781430102.875177531,192.168.1.132,192.168.1.12,22,53798,100,156
1781430102.917406720,192.168.1.12,192.168.1.132,53798,22,0,62
1781430102.964857867,100.88.89.12,100.75.21.72,49175,22,0,68
1781430102.965024644,100.75.21.72,100.88.89.12,22,49175,0,68
1781430103.088983605,100.88.89.12,100.75.21.72,49175,22,0,56
1781430103.096061696,100.88.89.12,100.75.21.72,49175,22,33,89
1781430103.101850019,100.75.21.72,100.88.89.12,22,49175,0,56
1781430103.145745032,100.75.21.72,100.88.89.12,22,49175,42,98
1781430103.270517637,100.88.89.12,100.75.21.72,49175,22,1240,1296
1781430103.270931214,100.75.21.72,100.88.89.12,22,49175,1112,1168
1781430103.271440515,100.88.89.12,100.75.21.72,49175,22,192,248
1781430103.275424409,192.168.1.132,192.168.1.12,22,53798,92,148
1781430103.317735539,100.75.21.72,100.88.89.12,22,49175,0,56
1781430103.318737799,192.168.1.12,192.168.1.132,53798,22,0,62
1781430103.332877986,192.168.1.12,192.168.1.132,53798,22,100,156
1781430103.343650273,192.168.1.132,192.168.1.12,22,53798,100,156
1781430103.386633031,192.168.1.12,192.168.1.132,53798,22,0,62
1781430103.440876824,100.88.89.12,100.75.21.72,49175,22,48,104
1781430103.441166560,100.75.21.72,100.88.89.12,22,49175,0,56
1781430103.466623505,100.75.21.72,100.88.89.12,22,49175,524,580
1781430103.570706571,192.168.1.12,192.168.1.132,53798,22,92,148
1781430103.590574723,192.168.1.132,192.168.1.12,22,53798,108,164
1781430103.593283377,100.88.89.12,100.75.21.72,49175,22,16,72
1781430103.609222411,192.168.1.12,192.168.1.132,53798,22,92,148
1781430103.616590881,192.168.1.12,192.168.1.132,53798,22,92,148
1781430103.619680926,192.168.1.132,192.168.1.12,22,53798,0,56
1781430103.634590691,100.75.21.72,100.88.89.12,22,49175,0,56
1781430103.637456799,192.168.1.12,192.168.1.132,53798,22,92,148
